REF_DATE,GEO,VALUE
1994-03-01,"Hamilton, Ontario",47.1
1994-03-01,"Hamilton, Ontario",76.1
1994-03-01,"St. Catharines-Niagara, Ontario",52.8
1994-03-01,"St. Catharines-Niagara, Ontario",47.2
1994-03-01,"St. Catharines-Niagara, Ontario",69.6
1994-03-01,"Kitchener-Cambridge-Waterloo, Ontario",60.3
1994-03-01,"Kitchener-Cambridge-Waterloo, Ontario",53.3
1994-03-01,"Kitchener-Cambridge-Waterloo, Ontario",82.4
1994-03-01,"Guelph, Ontario",0
1994-03-01,"Guelph, Ontario",0
1994-03-01,"Guelph, Ontario",0
1994-03-01,"London, Ontario",62.5
1994-03-01,"London, Ontario",55.7
1994-03-01,"London, Ontario",92.6
1994-03-01,"Windsor, Ontario",86.3
1994-03-01,"Windsor, Ontario",88.1
1994-03-01,"Windsor, Ontario",82.3
1994-03-01,"Greater Sudbury, Ontario",85.6
1994-03-01,"Greater Sudbury, Ontario",87.6
1994-03-01,"Greater Sudbury, Ontario",78.8
1994-03-01,Prairie Region,38.8
1994-03-01,Prairie Region,39.3
1994-03-01,Prairie Region,38.2
1994-03-01,Manitoba,41.5
1994-03-01,Manitoba,44.5
1994-03-01,Manitoba,34.5
1994-03-01,"Winnipeg, Manitoba",41.5
1994-03-01,"Winnipeg, Manitoba",44.5
1994-03-01,"Winnipeg, Manitoba",34.5
1994-03-01,Saskatchewan,36.6
1994-03-01,Saskatchewan,37.1
1994-03-01,Saskatchewan,35.4
1994-03-01,"Regina, Saskatchewan",31.1
1994-03-01,"Regina, Saskatchewan",31.1
1994-03-01,"Regina, Saskatchewan",31.5
1994-03-01,"Saskatoon, Saskatchewan",41.6
1994-03-01,"Saskatoon, Saskatchewan",43.1
1994-03-01,"Saskatoon, Saskatchewan",38
1994-03-01,Alberta,38.8
1994-03-01,Alberta,39.1
1994-03-01,Alberta,38.8
1994-03-01,"Calgary, Alberta",34.1
1994-03-01,"Calgary, Alberta",33.9
1994-03-01,"Calgary, Alberta",35
1994-03-01,"Edmonton, Alberta",47.3
1994-03-01,"Edmonton, Alberta",48.6
1994-03-01,"Edmonton, Alberta",45.5
1994-03-01,British Columbia,96.6
1994-03-01,British Columbia,102.2
1994-03-01,British Columbia,91
1994-03-01,"Kelowna, British Columbia",0
1994-03-01,"Kelowna, British Columbia",0
1994-03-01,"Kelowna, British Columbia",0
1994-03-01,"Vancouver, British Columbia",94.5
1994-03-01,"Vancouver, British Columbia",98
1994-03-01,"Vancouver, British Columbia",93.9
1994-03-01,"Victoria, British Columbia",119.8
1994-03-01,"Victoria, British Columbia",156.7
1994-03-01,"Victoria, British Columbia",76.1
1994-04-01,Canada,56.9
1994-04-01,Canada,52.4
1994-04-01,Canada,67.7
1994-04-01,Atlantic Region,61
1994-04-01,Atlantic Region,62.3
1994-04-01,Atlantic Region,56
1994-04-01,Newfoundland and Labrador,49.9
1994-04-01,Newfoundland and Labrador,51.7
1994-04-01,Newfoundland and Labrador,45.4
1994-04-01,"St. John's, Newfoundland and Labrador",49.9
1994-04-01,"St. John's, Newfoundland and Labrador",51.7
1994-04-01,"St. John's, Newfoundland and Labrador",45.4
1994-04-01,Prince Edward Island,0
1994-04-01,Prince Edward Island,0
1994-04-01,Prince Edward Island,0
1994-04-01,"Charlottetown, Prince Edward Island",0
1994-04-01,"Charlottetown, Prince Edward Island",0
1994-04-01,"Charlottetown, Prince Edward Island",0
1994-04-01,Nova Scotia,58.7
1994-04-01,Nova Scotia,57.1
1994-04-01,Nova Scotia,63
1994-04-01,"Halifax, Nova Scotia",58.7
1994-04-01,"Halifax, Nova Scotia",57.1
1994-04-01,"Halifax, Nova Scotia",63
1994-04-01,New Brunswick,82.9
1994-04-01,New Brunswick,84.7
1994-04-01,New Brunswick,78.1
1994-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",82.9
1994-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",84.7
1994-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",78.1
1994-04-01,Quebec,54.3
1994-04-01,Quebec,54.8
1994-04-01,Quebec,53.3
1994-04-01,"Québec, Quebec",55.8
1994-04-01,"Québec, Quebec",60.9
1994-04-01,"Québec, Quebec",46
1994-04-01,"Sherbrooke, Quebec",0
1994-04-01,"Sherbrooke, Quebec",0
1994-04-01,"Sherbrooke, Quebec",0
1994-04-01,"Trois-Rivières, Quebec",0
1994-04-01,"Trois-Rivières, Quebec",0
1994-04-01,"Trois-Rivières, Quebec",0
1994-04-01,"Montréal, Quebec",54
1994-04-01,"Montréal, Quebec",53.7
1994-04-01,"Montréal, Quebec",55.5
1994-04-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-04-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-04-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-04-01,Ontario,53.3
1994-04-01,Ontario,44.5
1994-04-01,Ontario,77.8
1994-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",55.3
1994-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",51.3
1994-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",79
1994-04-01,"Oshawa, Ontario",0
1994-04-01,"Oshawa, Ontario",0
1994-04-01,"Oshawa, Ontario",0
1994-04-01,"Toronto, Ontario",50.1
1994-04-01,"Toronto, Ontario",39.6
1994-04-01,"Toronto, Ontario",77.4
1994-04-01,"Hamilton, Ontario",54.9
1994-04-01,"Hamilton, Ontario",46.6
1994-04-01,"Hamilton, Ontario",76
1994-04-01,"St. Catharines-Niagara, Ontario",53
1994-04-01,"St. Catharines-Niagara, Ontario",47.4
1994-04-01,"St. Catharines-Niagara, Ontario",69.6
1994-04-01,"Kitchener-Cambridge-Waterloo, Ontario",60.6
1994-04-01,"Kitchener-Cambridge-Waterloo, Ontario",53.6
1994-04-01,"Kitchener-Cambridge-Waterloo, Ontario",82.4
1994-04-01,"Guelph, Ontario",0
1994-04-01,"Guelph, Ontario",0
1994-04-01,"Guelph, Ontario",0
1994-04-01,"London, Ontario",62.5
1994-04-01,"London, Ontario",55.7
1994-04-01,"London, Ontario",92.6
1994-04-01,"Windsor, Ontario",86.8
1994-04-01,"Windsor, Ontario",88.6
1994-04-01,"Windsor, Ontario",82.7
1994-04-01,"Greater Sudbury, Ontario",86
1994-04-01,"Greater Sudbury, Ontario",88
1994-04-01,"Greater Sudbury, Ontario",79.3
1994-04-01,Prairie Region,38.8
1994-04-01,Prairie Region,39.3
1994-04-01,Prairie Region,38.3
1994-04-01,Manitoba,41.6
1994-04-01,Manitoba,44.5
1994-04-01,Manitoba,34.5
1994-04-01,"Winnipeg, Manitoba",41.6
1994-04-01,"Winnipeg, Manitoba",44.5
1994-04-01,"Winnipeg, Manitoba",34.5
1994-04-01,Saskatchewan,36.6
1994-04-01,Saskatchewan,37.1
1994-04-01,Saskatchewan,35.4
1994-04-01,"Regina, Saskatchewan",31.1
1994-04-01,"Regina, Saskatchewan",31.1
1994-04-01,"Regina, Saskatchewan",31.5
1994-04-01,"Saskatoon, Saskatchewan",41.6
1994-04-01,"Saskatoon, Saskatchewan",43.1
1994-04-01,"Saskatoon, Saskatchewan",38
1994-04-01,Alberta,38.8
1994-04-01,Alberta,39.1
1994-04-01,Alberta,38.8
1994-04-01,"Calgary, Alberta",34.1
1994-04-01,"Calgary, Alberta",33.9
1994-04-01,"Calgary, Alberta",35.2
1994-04-01,"Edmonton, Alberta",47.2
1994-04-01,"Edmonton, Alberta",48.6
1994-04-01,"Edmonton, Alberta",45.4
1994-04-01,British Columbia,96.6
1994-04-01,British Columbia,102.2
1994-04-01,British Columbia,90.9
1994-04-01,"Kelowna, British Columbia",0
1994-04-01,"Kelowna, British Columbia",0
1994-04-01,"Kelowna, British Columbia",0
1994-04-01,"Vancouver, British Columbia",94.5
1994-04-01,"Vancouver, British Columbia",98.2
1994-04-01,"Vancouver, British Columbia",93.7
1994-04-01,"Victoria, British Columbia",119.4
1994-04-01,"Victoria, British Columbia",154.7
1994-04-01,"Victoria, British Columbia",76.9
1994-05-01,Canada,56.9
1994-05-01,Canada,52.3
1994-05-01,Canada,67.8
1994-05-01,Atlantic Region,61.4
1994-05-01,Atlantic Region,62.8
1994-05-01,Atlantic Region,56.4
1994-05-01,Newfoundland and Labrador,50.3
1994-05-01,Newfoundland and Labrador,52
1994-05-01,Newfoundland and Labrador,45.7
1994-05-01,"St. John's, Newfoundland and Labrador",50.3
1994-05-01,"St. John's, Newfoundland and Labrador",52
1994-05-01,"St. John's, Newfoundland and Labrador",45.7
1994-05-01,Prince Edward Island,0
1994-05-01,Prince Edward Island,0
1994-05-01,Prince Edward Island,0
1994-05-01,"Charlottetown, Prince Edward Island",0
1994-05-01,"Charlottetown, Prince Edward Island",0
1994-05-01,"Charlottetown, Prince Edward Island",0
1994-05-01,Nova Scotia,59.1
1994-05-01,Nova Scotia,57.6
1994-05-01,Nova Scotia,63.5
1994-05-01,"Halifax, Nova Scotia",59.1
1994-05-01,"Halifax, Nova Scotia",57.6
1994-05-01,"Halifax, Nova Scotia",63.5
1994-05-01,New Brunswick,83.4
1994-05-01,New Brunswick,85.2
1994-05-01,New Brunswick,78.4
1994-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",83.4
1994-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",85.2
1994-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",78.4
1994-05-01,Quebec,54.5
1994-05-01,Quebec,55.1
1994-05-01,Quebec,53.3
1994-05-01,"Québec, Quebec",56.1
1994-05-01,"Québec, Quebec",61.5
1994-05-01,"Québec, Quebec",45.9
1994-05-01,"Sherbrooke, Quebec",0
1994-05-01,"Sherbrooke, Quebec",0
1994-05-01,"Sherbrooke, Quebec",0
1994-05-01,"Trois-Rivières, Quebec",0
1994-05-01,"Trois-Rivières, Quebec",0
1994-05-01,"Trois-Rivières, Quebec",0
1994-05-01,"Montréal, Quebec",54.2
1994-05-01,"Montréal, Quebec",53.9
1994-05-01,"Montréal, Quebec",55.7
1994-05-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-05-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-05-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-05-01,Ontario,53.3
1994-05-01,Ontario,44.4
1994-05-01,Ontario,78
1994-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",55.5
1994-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",51.3
1994-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",79
1994-05-01,"Oshawa, Ontario",0
1994-05-01,"Oshawa, Ontario",0
1994-05-01,"Oshawa, Ontario",0
1994-05-01,"Toronto, Ontario",50.1
1994-05-01,"Toronto, Ontario",39.5
1994-05-01,"Toronto, Ontario",77.6
1994-05-01,"Hamilton, Ontario",54.9
1994-05-01,"Hamilton, Ontario",46.6
1994-05-01,"Hamilton, Ontario",76
1994-05-01,"St. Catharines-Niagara, Ontario",52.9
1994-05-01,"St. Catharines-Niagara, Ontario",47.4
1994-05-01,"St. Catharines-Niagara, Ontario",69.6
1994-05-01,"Kitchener-Cambridge-Waterloo, Ontario",60.3
1994-05-01,"Kitchener-Cambridge-Waterloo, Ontario",52.9
1994-05-01,"Kitchener-Cambridge-Waterloo, Ontario",83.4
1994-05-01,"Guelph, Ontario",0
1994-05-01,"Guelph, Ontario",0
1994-05-01,"Guelph, Ontario",0
1994-05-01,"London, Ontario",62.4
1994-05-01,"London, Ontario",55.7
1994-05-01,"London, Ontario",92.6
1994-05-01,"Windsor, Ontario",86.8
1994-05-01,"Windsor, Ontario",88.6
1994-05-01,"Windsor, Ontario",82.7
1994-05-01,"Greater Sudbury, Ontario",86.5
1994-05-01,"Greater Sudbury, Ontario",88.6
1994-05-01,"Greater Sudbury, Ontario",80.2
1994-05-01,Prairie Region,38.6
1994-05-01,Prairie Region,39.1
1994-05-01,Prairie Region,38.4
1994-05-01,Manitoba,41.6
1994-05-01,Manitoba,44.6
1994-05-01,Manitoba,34.5
1994-05-01,"Winnipeg, Manitoba",41.6
1994-05-01,"Winnipeg, Manitoba",44.6
1994-05-01,"Winnipeg, Manitoba",34.5
1994-05-01,Saskatchewan,36.7
1994-05-01,Saskatchewan,37.1
1994-05-01,Saskatchewan,35.4
1994-05-01,"Regina, Saskatchewan",31.1
1994-05-01,"Regina, Saskatchewan",31.2
1994-05-01,"Regina, Saskatchewan",31.5
1994-05-01,"Saskatoon, Saskatchewan",41.6
1994-05-01,"Saskatoon, Saskatchewan",43.1
1994-05-01,"Saskatoon, Saskatchewan",38
1994-05-01,Alberta,38.6
1994-05-01,Alberta,38.8
1994-05-01,Alberta,39
1994-05-01,"Calgary, Alberta",34
1994-05-01,"Calgary, Alberta",33.7
1994-05-01,"Calgary, Alberta",35.3
1994-05-01,"Edmonton, Alberta",47
1994-05-01,"Edmonton, Alberta",48.3
1994-05-01,"Edmonton, Alberta",45.3
1994-05-01,British Columbia,96.2
1994-05-01,British Columbia,101.9
1994-05-01,British Columbia,90.7
1994-05-01,"Kelowna, British Columbia",0
1994-05-01,"Kelowna, British Columbia",0
1994-05-01,"Kelowna, British Columbia",0
1994-05-01,"Vancouver, British Columbia",94.1
1994-05-01,"Vancouver, British Columbia",97.8
1994-05-01,"Vancouver, British Columbia",93.3
1994-05-01,"Victoria, British Columbia",119
1994-05-01,"Victoria, British Columbia",153.4
1994-05-01,"Victoria, British Columbia",77.4
1994-06-01,Canada,57
1994-06-01,Canada,52.4
1994-06-01,Canada,67.8
1994-06-01,Atlantic Region,61.3
1994-06-01,Atlantic Region,62.6
1994-06-01,Atlantic Region,56.4
1994-06-01,Newfoundland and Labrador,49.9
1994-06-01,Newfoundland and Labrador,51.6
1994-06-01,Newfoundland and Labrador,45.7
1994-06-01,"St. John's, Newfoundland and Labrador",49.9
1994-06-01,"St. John's, Newfoundland and Labrador",51.6
1994-06-01,"St. John's, Newfoundland and Labrador",45.7
1994-06-01,Prince Edward Island,0
1994-06-01,Prince Edward Island,0
1994-06-01,Prince Edward Island,0
1994-06-01,"Charlottetown, Prince Edward Island",0
1994-06-01,"Charlottetown, Prince Edward Island",0
1994-06-01,"Charlottetown, Prince Edward Island",0
1994-06-01,Nova Scotia,59.1
1994-06-01,Nova Scotia,57.6
1994-06-01,Nova Scotia,63.5
1994-06-01,"Halifax, Nova Scotia",59.1
1994-06-01,"Halifax, Nova Scotia",57.6
1994-06-01,"Halifax, Nova Scotia",63.5
1994-06-01,New Brunswick,83.5
1994-06-01,New Brunswick,85.3
1994-06-01,New Brunswick,78.5
1994-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",83.5
1994-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",85.3
1994-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",78.5
1994-06-01,Quebec,54.4
1994-06-01,Quebec,54.9
1994-06-01,Quebec,53.4
1994-06-01,"Québec, Quebec",56.1
1994-06-01,"Québec, Quebec",61.5
1994-06-01,"Québec, Quebec",45.9
1994-06-01,"Sherbrooke, Quebec",0
1994-06-01,"Sherbrooke, Quebec",0
1994-06-01,"Sherbrooke, Quebec",0
1994-06-01,"Trois-Rivières, Quebec",0
1994-06-01,"Trois-Rivières, Quebec",0
1994-06-01,"Trois-Rivières, Quebec",0
1994-06-01,"Montréal, Quebec",54
1994-06-01,"Montréal, Quebec",53.7
1994-06-01,"Montréal, Quebec",55.8
1994-06-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-06-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-06-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-06-01,Ontario,53.5
1994-06-01,Ontario,44.7
1994-06-01,Ontario,77.9
1994-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",55.3
1994-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",51.2
1994-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",78.9
1994-06-01,"Oshawa, Ontario",0
1994-06-01,"Oshawa, Ontario",0
1994-06-01,"Oshawa, Ontario",0
1994-06-01,"Toronto, Ontario",50.4
1994-06-01,"Toronto, Ontario",39.9
1994-06-01,"Toronto, Ontario",77.6
1994-06-01,"Hamilton, Ontario",55.2
1994-06-01,"Hamilton, Ontario",47.1
1994-06-01,"Hamilton, Ontario",76
1994-06-01,"St. Catharines-Niagara, Ontario",53.2
1994-06-01,"St. Catharines-Niagara, Ontario",47.7
1994-06-01,"St. Catharines-Niagara, Ontario",69.6
1994-06-01,"Kitchener-Cambridge-Waterloo, Ontario",60.3
1994-06-01,"Kitchener-Cambridge-Waterloo, Ontario",52.9
1994-06-01,"Kitchener-Cambridge-Waterloo, Ontario",83.4
1994-06-01,"Guelph, Ontario",0
1994-06-01,"Guelph, Ontario",0
1994-06-01,"Guelph, Ontario",0
1994-06-01,"London, Ontario",62.4
1994-06-01,"London, Ontario",55.7
1994-06-01,"London, Ontario",92.6
1994-06-01,"Windsor, Ontario",86.8
1994-06-01,"Windsor, Ontario",88.6
1994-06-01,"Windsor, Ontario",82.7
1994-06-01,"Greater Sudbury, Ontario",86.5
1994-06-01,"Greater Sudbury, Ontario",88.5
1994-06-01,"Greater Sudbury, Ontario",80.2
1994-06-01,Prairie Region,38.8
1994-06-01,Prairie Region,39.3
1994-06-01,Prairie Region,38.4
1994-06-01,Manitoba,41.6
1994-06-01,Manitoba,44.6
1994-06-01,Manitoba,34.5
1994-06-01,"Winnipeg, Manitoba",41.6
1994-06-01,"Winnipeg, Manitoba",44.6
1994-06-01,"Winnipeg, Manitoba",34.5
1994-06-01,Saskatchewan,36.6
1994-06-01,Saskatchewan,37.1
1994-06-01,Saskatchewan,35.6
1994-06-01,"Regina, Saskatchewan",31.1
1994-06-01,"Regina, Saskatchewan",31.2
1994-06-01,"Regina, Saskatchewan",31.5
1994-06-01,"Saskatoon, Saskatchewan",41.5
1994-06-01,"Saskatoon, Saskatchewan",42.9
1994-06-01,"Saskatoon, Saskatchewan",38.5
1994-06-01,Alberta,38.7
1994-06-01,Alberta,39
1994-06-01,Alberta,39
1994-06-01,"Calgary, Alberta",34.2
1994-06-01,"Calgary, Alberta",33.9
1994-06-01,"Calgary, Alberta",35.3
1994-06-01,"Edmonton, Alberta",47
1994-06-01,"Edmonton, Alberta",48.3
1994-06-01,"Edmonton, Alberta",45.4
1994-06-01,British Columbia,96.1
1994-06-01,British Columbia,101.7
1994-06-01,British Columbia,90.7
1994-06-01,"Kelowna, British Columbia",0
1994-06-01,"Kelowna, British Columbia",0
1994-06-01,"Kelowna, British Columbia",0
1994-06-01,"Vancouver, British Columbia",94
1994-06-01,"Vancouver, British Columbia",97.8
1994-06-01,"Vancouver, British Columbia",93.3
1994-06-01,"Victoria, British Columbia",118.4
1994-06-01,"Victoria, British Columbia",152.1
1994-06-01,"Victoria, British Columbia",77.3
1994-07-01,Canada,56.9
1994-07-01,Canada,52.3
1994-07-01,Canada,67.8
1994-07-01,Atlantic Region,61.4
1994-07-01,Atlantic Region,62.8
1994-07-01,Atlantic Region,56.2
1994-07-01,Newfoundland and Labrador,49.8
1994-07-01,Newfoundland and Labrador,51.4
1994-07-01,Newfoundland and Labrador,45.7
1994-07-01,"St. John's, Newfoundland and Labrador",49.8
1994-07-01,"St. John's, Newfoundland and Labrador",51.4
1994-07-01,"St. John's, Newfoundland and Labrador",45.7
1994-07-01,Prince Edward Island,0
1994-07-01,Prince Edward Island,0
1994-07-01,Prince Edward Island,0
1994-07-01,"Charlottetown, Prince Edward Island",0
1994-07-01,"Charlottetown, Prince Edward Island",0
1994-07-01,"Charlottetown, Prince Edward Island",0
1994-07-01,Nova Scotia,59.3
1994-07-01,Nova Scotia,57.9
1994-07-01,Nova Scotia,63.1
1994-07-01,"Halifax, Nova Scotia",59.3
1994-07-01,"Halifax, Nova Scotia",57.9
1994-07-01,"Halifax, Nova Scotia",63.1
1994-07-01,New Brunswick,83.5
1994-07-01,New Brunswick,85.3
1994-07-01,New Brunswick,78.5
1994-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",83.5
1994-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",85.3
1994-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",78.5
1994-07-01,Quebec,54.4
1994-07-01,Quebec,54.9
1994-07-01,Quebec,53.4
1994-07-01,"Québec, Quebec",56.1
1994-07-01,"Québec, Quebec",61.5
1994-07-01,"Québec, Quebec",45.9
1994-07-01,"Sherbrooke, Quebec",0
1994-07-01,"Sherbrooke, Quebec",0
1994-07-01,"Sherbrooke, Quebec",0
1994-07-01,"Trois-Rivières, Quebec",0
1994-07-01,"Trois-Rivières, Quebec",0
1994-07-01,"Trois-Rivières, Quebec",0
1994-07-01,"Montréal, Quebec",54
1994-07-01,"Montréal, Quebec",53.7
1994-07-01,"Montréal, Quebec",55.8
1994-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",0
1994-07-01,Ontario,53.5
1994-07-01,Ontario,44.7
1994-07-01,Ontario,77.9
1994-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",55.3
1994-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",51.2
1994-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",78.9
1994-07-01,"Oshawa, Ontario",0
1994-07-01,"Oshawa, Ontario",0
1994-07-01,"Oshawa, Ontario",0
1994-07-01,"Toronto, Ontario",50.4
1994-07-01,"Toronto, Ontario",39.9
1994-07-01,"Toronto, Ontario",77.6
1994-07-01,"Hamilton, Ontario",55.3
1994-07-01,"Hamilton, Ontario",47.1
1994-07-01,"Hamilton, Ontario",76
1994-07-01,"St. Catharines-Niagara, Ontario",52.8
1994-07-01,"St. Catharines-Niagara, Ontario",47.2
1994-07-01,"St. Catharines-Niagara, Ontario",69.6
1994-07-01,"Kitchener-Cambridge-Waterloo, Ontario",60.3
1994-07-01,"Kitchener-Cambridge-Waterloo, Ontario",52.8
1994-07-01,"Kitchener-Cambridge-Waterloo, Ontario",83.4
1994-07-01,"Guelph, Ontario",0
1994-07-01,"Guelph, Ontario",0
1994-07-01,"Guelph, Ontario",0
1994-07-01,"London, Ontario",62.7
1994-07-01,"London, Ontario",56.1
1994-07-01,"London, Ontario",92.7
1994-07-01,"Windsor, Ontario",86.8
1994-07-01,"Windsor, Ontario",88.6
1994-07-01,"Windsor, Ontario",82.7
1994-07-01,"Greater Sudbury, Ontario",86.5
1994-07-01,"Greater Sudbury, Ontario",88.5
1994-07-01,"Greater Sudbury, Ontario",80.2
1994-07-01,Prairie Region,38.8
1994-07-01,Prairie Region,39.2
1994-07-01,Prairie Region,38.5
1994-07-01,Manitoba,41.7
1994-07-01,Manitoba,44.7
1994-07-01,Manitoba,34.5
1994-07-01,"Winnipeg, Manitoba",41.7
1994-07-01,"Winnipeg, Manitoba",44.7
1994-07-01,"Winnipeg, Manitoba",34.5
1994-07-01,Saskatchewan,36.7
1994-07-01,Saskatchewan,37.1
1994-07-01,Saskatchewan,35.6
1994-07-01,"Regina, Saskatchewan",31.2
1994-07-01,"Regina, Saskatchewan",31.2
1994-07-01,"Regina, Saskatchewan",31.5
1994-07-01,"Saskatoon, Saskatchewan",41.5
1994-07-01,"Saskatoon, Saskatchewan",42.9
1994-07-01,"Saskatoon, Saskatchewan",38.5
1994-07-01,Alberta,38.7
1994-07-01,Alberta,38.9
1994-07-01,Alberta,39
1994-07-01,"Calgary, Alberta",34.2
1994-07-01,"Calgary, Alberta",33.9
1994-07-01,"Calgary, Alberta",35.4
1994-07-01,"Edmonton, Alberta",46.9
1994-07-01,"Edmonton, Alberta",48.1
1994-07-01,"Edmonton, Alberta",45.4
1994-07-01,British Columbia,95.8
1994-07-01,British Columbia,100.6
1994-07-01,British Columbia,90.9
1994-07-01,"Kelowna, British Columbia",0
1994-07-01,"Kelowna, British Columbia",0
1994-07-01,"Kelowna, British Columbia",0
1994-07-01,"Vancouver, British Columbia",93.6
1994-07-01,"Vancouver, British Columbia",96.6
1994-07-01,"Vancouver, British Columbia",93.6
1994-07-01,"Victoria, British Columbia",118.5
1994-07-01,"Victoria, British Columbia",152.6
1994-07-01,"Victoria, British Columbia",77.4
1994-08-01,Canada,57
1994-08-01,Canada,52.4
1994-08-01,Canada,67.8
1994-08-01,Atlantic Region,62.2
1994-08-01,Atlantic Region,63.4
1994-08-01,Atlantic Region,57.6
1994-08-01,Newfoundland and Labrador,50
1994-08-01,Newfoundland and Labrador,51.7
1994-08-01,Newfoundland and Labrador,45.7
1994-08-01,"St. John's, Newfoundland and Labrador",50
1994-08-01,"St. John's, Newfoundland and Labrador",51.7
1994-08-01,"St. John's, Newfoundland and Labrador",45.7
1994-08-01,Prince Edward Island,0
1994-08-01,Prince Edward Island,0
1994-08-01,Prince Edward Island,0
1994-08-01,"Charlottetown, Prince Edward Island",0
1994-08-01,"Charlottetown, Prince Edward Island",0
1994-08-01,"Charlottetown, Prince Edward Island",0
1994-08-01,Nova Scotia,60.5
1994-08-01,Nova Scotia,58.7
1994-08-01,Nova Scotia,65.6
1994-08-01,"Halifax, Nova Scotia",60.5
1994-08-01,"Halifax, Nova Scotia",58.7
1994-08-01,"Halifax, Nova Scotia",65.6
1994-08-01,New Brunswick,83.7
1994-08-01,New Brunswick,85.5
1994-08-01,New Brunswick,78.7
1994-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",83.7
1994-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",85.5
